customer_id,customer_name,email,phone,address,city,state,zip_code,country,signup_date,customer_segment
CUST-13952,Nancy Diaz,nancy.diaz168@icloud.com,+1-954-787-2944,9651 Lakeview Ave,Minneapolis,MN,69437,United States,2025-08-29,Consumer
CUST-13953,Aaron James,aaron.james969@icloud.com,+1-643-794-9332,5674 Oak Ave,Oklahoma City,OK,63843,United States,2024-05-14,Small Business
CUST-13954,Russell Butler,russell.butler971@yahoo.com,+1-811-588-7757,9689 Park Blvd,Newport News,VA,91089,United States,2024-05-23,Consumer
CUST-13955,Emily Gomez,emily.gomez736@proton.me,+1-902-306-5740,3941 Park Blvd,Greensboro,NC,84986,United States,2024-04-17,Consumer
CUST-13956,Ronald Cook,ronald.cook882@corporate.com,+1-359-640-4236,2060 Park Blvd,Ann Arbor,MI,23577,United States,2025-07-18,Consumer
CUST-13957,Sophia Cooper,sophia.cooper888@outlook.com,+1-896-508-3149,1864 Lakeview Ave,Pittsburgh,PA,22945,United States,2025-08-02,Corporate
CUST-13958,Deborah Tran,deborah.tran948@icloud.com,+1-463-654-4342,1803 Park Blvd,Duluth,MN,,United States,2025-11-23,Consumer
CUST-13959,Amanda Webb,amanda.webb344@gmail.com,,3952 Maple Rd,St. Louis,MO,83337,United States,2024-05-13,Consumer
CUST-13960,Benjamin Turner,benjamin.turner675@corporate.com,+1-949-406-5829,3789 Oak Ave,San Antonio,TX,51658,United States,2024-08-09,Consumer
CUST-13961,Bryan Mendez,bryan.mendez962@icloud.com,+1-977-556-5279,7411 Broadway,Hartford,CT,40177,United States,2026-01-19,Consumer
CUST-13962,Eric Diaz,eric.diaz341@hotmail.com,+1-310-696-7720,9021 Highland Dr,Orem,UT,31807,United States,2025-01-19,Small Business
CUST-13963,Donna Rodriguez,donna.rodriguez593@hotmail.com,+1-549-991-1680,2946 Sunset Way,Orem,UT,27426,United States,2024-03-07,Small Business
CUST-13964,Donald Mcdonald,donald.mcdonald689@yahoo.com,+1-637-961-3883,6148 Pine St,Baltimore,MD,83949,United States,2024-01-27,Consumer
CUST-13965,Nicole Chavez,nicole.chavez112@icloud.com,+1-422-729-8104,1918 Cedar Blvd,Mobile,AL,54395,United States,2025-01-07,Consumer
CUST-13966,Jerry Lee,jerry.lee336@hotmail.com,+1-446-431-8416,425 Park Blvd,Jacksonville,FL,11421,United States,2023-12-31,Corporate
CUST-13967,Jacob Ross,jacob.ross727@hotmail.com,+1-695-204-7842,6241 Cedar Blvd,San Antonio,TX,75294,United States,2023-10-13,Corporate
CUST-13968,Peter Murray,peter.murray713@corporate.com,+1-836-988-8390,2400 Highland Dr,Oklahoma City,OK,96906,United States,2024-09-19,Consumer
CUST-13969,Susan Cooper,susan.cooper637@icloud.com,+1-266-830-2732,6277 Park Blvd,Columbia,MO,32243,United States,2025-11-30,Consumer
CUST-13970,Kelly Watson,kelly.watson997@hotmail.com,+1-214-997-2917,2456 Broadway,Tacoma,WA,74408,United States,2023-04-14,Consumer
CUST-13971,Donald Jordan,donald.jordan410@yahoo.com,+1-644-314-5832,3933 Sunset Way,Newark,NJ,44143,United States,2024-07-15,Corporate
CUST-13972,Helen Gonzalez,helen.gonzalez875@corporate.com,+1-688-544-5609,5763 Park Blvd,Kenosha,WI,26475,United States,2025-02-21,Consumer
CUST-13973,Joseph Henry,joseph.henry374@gmail.com,+1-831-561-7427,3321 Washington Ave,DALLAS,TX,26977,United States,2024-10-06,Consumer
CUST-13974,Judy Chavez,judy.chavez204@yahoo.com,+1-415-352-8004,8065 Sunset Way,Carmel,IN,34385,United States,2025-07-07,Consumer
CUST-13975,Emma Phillips,emma.phillips602@yahoo.com,+1-821-674-8637,6805 Cedar Blvd,Springfield,MO,90949,United States,2024-05-26,Consumer
CUST-13976,Tyler Vargas,tyler.vargas724@hotmail.com,+1-432-699-7668,3313 Washington Ave,Naperville,IL,94823,United States,2025-08-01,Consumer
CUST-13977,Matthew Martin,matthew.martin389@icloud.com,+1-852-550-6453,5786 Cedar Blvd,Louisville,KY,67307,United States,2023-10-29,Consumer
CUST-13978,  Richard Henderson  ,richard.henderson524@outlook.com,+1-821-469-9816,6866 Cedar Blvd,Carmel,IN,54156,United States,2023-03-25,Corporate
CUST-13979,Arthur Hamilton,arthur.hamilton721@hotmail.com,+1-324-657-4348,5002 Cedar Blvd,Evansville,IN,52633,United States,2025-07-27,Consumer
CUST-13980,Ralph Walker,ralph.walker268@hotmail.com,+1-939-233-7576,7679 Washington Ave,Philadelphia,PA,56690,United States,2024-12-08,Consumer
CUST-13981,Terry Castillo,terry.castillo33@proton.me,+1-362-962-8944,7722 Main St,Charlotte,NC,50532,United States,2023-08-23,Consumer
CUST-13982,Kyle Gonzales,kyle.gonzales997@bizmail.io,,5350 Oak Ave,West Valley City,UT,16552,United States,2024-04-13,Consumer
CUST-13983,Linda Jenkins,linda.jenkins881@hotmail.com,+1-223-699-3778,3843 Pine St,New Orleans,LA,91455,United States,2024-06-06,Small Business
CUST-13984,Raymond Hernandez,raymond.hernandez521@gmail.com,+1-725-356-3482,2379 Main St,Tallahassee,FL,18197,United States,2024-11-21,Consumer
CUST-13985,Daniel Turner,daniel.turner714@proton.me,+1-245-265-2534,5078 Park Blvd,San Francisco,CA,86695,United States,2026-04-03,Consumer
CUST-13986,Zachary Rivera,zachary.rivera339@outlook.com,+1-446-693-9257,3176 Lakeview Ave,North Charleston,SC,58515,United States,2026-02-08,Consumer
CUST-13987,Harold Ruiz,harold.ruiz395@hotmail.com,+1-490-339-7261,3899 Cedar Blvd,North Charleston,SC,51065,United States,2023-09-21,Consumer
CUST-13988,Bradley Silva,bradley.silva360@yahoo.com,+1-784-243-4394,4867 Sunset Way,springfield,MO,64313,United States,2023-04-15,Consumer
CUST-13989,Daniel Turner,daniel.turner425@hotmail.com,+1-877-957-5308,9629 Main St,Jacksonville,FL,16427,United States,2026-03-08,Consumer
CUST-13990,Austin Morales,austin.morales709@bizmail.io,+1-957-840-4185,3440 Pine St,Salt Lake City,UT,73612,United States,2024-10-13,Corporate
CUST-13991,Philip Mendez,philip.mendez570@outlook.com,+1-302-840-9705,2714 Oak Ave,North Las Vegas,NV,24553,United States,2026-03-06,Corporate
CUST-13992,Victoria Carter,victoria.carter550@corporate.com,+1-672-850-9536,1959 Broadway,Pittsburgh,PA,18785,United States,2023-03-23,Consumer
CUST-13993,Michael Owens,michael.owens580@icloud.com,+1-608-791-8858,202 Broadway,Aurora,IL,80997,United States,2026-01-27,Consumer
CUST-13994,Catherine Jordan,catherine.jordan327@hotmail.com,+1-875-265-2138,3200 Elm St,Columbus,GA,65454,United States,2024-08-21,Consumer
CUST-13995,Danielle Mitchell,danielle.mitchell589@corporate.com,+1-366-513-1272,2669 Cedar Blvd,Spokane,WA,87572,United States,2023-06-25,Consumer
CUST-13996,Doris Torres,doris.torres658@proton.me,+1-837-277-5281,5355 Main St,Atlanta,GA,72244,United States,2026-02-03,Consumer
CUST-13997,Michael Munoz,michael.munoz151@corporate.com,+1-830-447-6570,3959 Highland Dr,Green Bay,WI,72817,United States,2025-05-05,Small Business
CUST-13998,Daniel Miller,daniel.miller235@icloud.com,+1-732-388-8285,6391 Elm St,Broken Arrow,OK,39685,United States,2024-04-07,Corporate
CUST-13999,Pamela Marshall,pamela.marshall600@corporate.com,+1-600-733-3806,3957 Sunset Way,Tulsa,OK,49314,United States,2026-02-13,Consumer
CUST-14000,Gregory Campbell,gregory.campbell954@yahoo.com,+1-849-916-6966,5180 Pine St,Houston,TX,99141,United States,2026-04-06,Corporate
CUST-14001,Emma Cole,emma.cole68@proton.me,+1-307-945-8638,328 Cedar Blvd,San Jose,CA,45523,United States,2025-08-15,Consumer
CUST-14002,  Eugene Dixon  ,eugene.dixon636@gmail.com,+1-337-552-5114,9881 Sunset Way,Springfield,MA,90654,United States,2023-11-18,Consumer
CUST-14003,Rebecca Rivera,rebecca.rivera750@gmail.com,+1-435-855-8975,2250 Sunset Way,north charleston,SC,23870,United States,2026-05-19,Corporate
CUST-14004,Philip Tucker,philip.tucker847@bizmail.io,+1-534-565-2874,2651 Washington Ave,reading,PA,54769,United States,2023-11-14,Consumer
CUST-14005,Rose Crawford,rose.crawford728@gmail.com,+1-385-362-6717,1795 Park Blvd,Baton Rouge,LA,37243,United States,2024-01-09,Consumer
CUST-14006,Gerald Hunter,gerald.hunter302@corporate.com,+1-364-301-4406,3607 Pine St,Orlando,FL,74107,United States,2025-06-09,Consumer
CUST-14007,Frank Woods,frank.woods995@corporate.com,+1-558-607-3615,1147 Highland Dr,Lakewood,CO,58172,United States,2025-06-03,Small Business
CUST-14008,Diana Wood,diana.wood905@hotmail.com,+1-276-968-5891,8266 Elm St,Bowie,MD,49838,United States,2026-03-25,Small Business
CUST-14009,Joyce Gomez,joyce.gomez367@corporate.com,+1-499-988-9323,5898 Sunset Way,Lake Charles,LA,32986,United States,2023-11-18,Consumer
CUST-14010,Megan Fisher,megan.fisher341@bizmail.io,+1-697-940-1073,5368 Oak Ave,Rockville,MD,97036,United States,2024-01-27,Consumer
CUST-14011,Susan Jenkins,susan.jenkins955@hotmail.com,+1-545-268-2629,6228 Highland Dr,Racine,WI,64205,United States,2023-10-24,Consumer
CUST-14012,Emily James,emily.james327@outlook.com,+1-634-468-7191,8284 Highland Dr,South Bend,IN,10364,United States,2024-02-06,Consumer
CUST-14013,Frances Gonzalez,frances.gonzalez869@gmail.com,+1-909-843-7385,3710 Sunset Way,Mount Pleasant,SC,63376,United States,2024-09-25,Corporate
CUST-14014,George Gibson,george.gibson114@corporate.com,+1-345-981-8613,5510 Main St,Albany,NY,48764,United States,2024-05-01,Corporate
CUST-14015,Dorothy Davis,dorothy.davis122@outlook.com,+1-984-994-4673,9292 Main St,Allentown,PA,32908,United States,2025-07-12,Consumer
CUST-14016,Eugene Reed,eugene.reed929@bizmail.io,+1-587-449-6311,1671 Pine St,Mount Pleasant,SC,27618,United States,2024-12-04,Consumer
CUST-14017,Walter Mendez,walter.mendez699@proton.me,+1-482-578-4938,9048 Elm St,Newark,NJ,27243,United States,2025-11-25,Consumer
CUST-14018,Ryan James,ryan.james633@yahoo.com,+1-643-804-6692,3751 Elm St,Norman,OK,84774,United States,2023-08-11,Small Business
CUST-14019,Jean Gray,jean.gray677@proton.me,+1-281-332-1114,9460 Lakeview Ave,Rockford,IL,72060,United States,2025-08-11,Consumer
CUST-14020,Megan Cox,megan.cox91@hotmail.com,+1-821-633-4912,3539 Washington Ave,Atlanta,GA,26056,United States,2023-11-07,Corporate
CUST-14021,Joe Harris,joe.harris698@proton.me,+1-819-969-7381,1771 Highland Dr,Newark,NJ,46940,United States,2026-02-10,Consumer
CUST-14022,Jonathan Thomas,jonathan.thomas512@proton.me,+1-995-732-4406,4388 Broadway,Norman,OK,90872,United States,2026-04-04,Small Business
CUST-14023,Russell Cooper,russell.cooper176@gmail.com,+1-892-721-5823,1571 Sunset Way,Houston,TX,49280,United States,2025-06-21,Consumer
CUST-14024,Jose Chavez,jose.chavez570@bizmail.io,+1-378-532-6389,670 Lakeview Ave,Baltimore,MD,70976,United States,2024-11-22,Consumer
CUST-14025,Donald Crawford,donald.crawford388@bizmail.io,+1-977-677-1036,7355 Highland Dr,Frederick,MD,70031,United States,2026-02-22,Small Business
CUST-14026,Linda Perry,linda.perry292@yahoo.com,+1-416-978-6980,1747 Maple Rd,West Jordan,UT,86934,United States,2025-11-23,Corporate
CUST-14027,  Sean Evans  ,sean.evans805@proton.me,+1-802-573-9816,2723 Park Blvd,Edmond,OK,51047,United States,2024-04-14,Consumer
CUST-14028,Jose Chen,jose.chen623@yahoo.com,,9898 Main St,New Haven,CT,64507,United States,2025-09-04,Consumer
CUST-14029,Noah Mason,noah.mason29@gmail.com,+1-373-928-4691,5901 Oak Ave,Chattanooga,TN,,United States,2025-06-01,Consumer
CUST-14030,Doris Gutierrez,doris.gutierrez122@proton.me,+1-999-680-4366,4374 Highland Dr,Gaithersburg,MD,86485,United States,2024-05-13,Consumer
CUST-14031,Frank Silva,frank.silva377@hotmail.com,+1-806-909-2393,4077 Lakeview Ave,Cleveland,OH,72476,United States,2024-01-16,Consumer
CUST-14032,Ralph Murray,ralph.murray584@yahoo.com,+1-844-878-2432,2065 Lakeview Ave,Oklahoma City,OK,24810,United States,2023-08-16,Consumer
CUST-14033,Joe Wood,joe.wood282@icloud.com,+1-370-482-2335,7344 Main St,Cleveland,OH,22289,United States,2025-07-08,Consumer
CUST-14034,Rose Sanchez,rose.sanchez800@corporate.com,+1-445-451-9354,8051 Highland Dr,Clarksville,TN,73590,United States,2025-08-08,Consumer
CUST-14035,Diana Moore,diana.moore764@gmail.com,+1-719-345-3966,987 Pine St,Saint Paul,MN,32633,United States,2025-05-03,Consumer
CUST-14036,Marie Morris,marie.morris537@yahoo.com,+1-625-461-6787,7895 Oak Ave,St. Petersburg,FL,,United States,2024-08-18,Corporate
CUST-14037,Justin Torres,justin.torres25@outlook.com,+1-723-501-3688,2280 Pine St,Racine,WI,12235,United States,2024-07-03,Corporate
CUST-14038,Ralph Young,ralph.young814@yahoo.com,+1-444-706-9064,4618 Cedar Blvd,Lexington,KY,92158,United States,2023-05-23,Consumer
CUST-14039,Jessica Mendoza,jessica.mendoza734@yahoo.com,+1-709-428-4653,4129 Elm St,Frederick,MD,53528,United States,2023-10-06,Consumer
CUST-14040,Keith Adams,keith.adams909@proton.me,+1-359-827-8970,6955 Sunset Way,New York,NY,92335,United States,2025-07-03,Consumer
CUST-14041,Brian Lee,brian.lee659@gmail.com,+1-627-368-1713,8523 Maple Rd,Vancouver,WA,11139,United States,2025-11-23,Small Business
CUST-14042,Jonathan Williams,jonathan.williams301@proton.me,+1-883-418-7371,2596 Highland Dr,Gresham,OR,66715,United States,2023-11-07,Consumer
CUST-14043,Gary Bennett,gary.bennett255@hotmail.com,+1-462-820-7176,8976 Lakeview Ave,Denver,CO,23745,United States,2026-03-03,Small Business
CUST-14044,Lawrence Wood,lawrence.wood94@hotmail.com,+1-720-799-5203,5932 Pine St,Frederick,MD,83848,United States,2026-04-06,Consumer
CUST-14045,Anna Tucker,anna.tucker487@outlook.com,+1-874-981-1902,4832 Park Blvd,Naperville,IL,48632,United States,2023-12-14,Consumer
CUST-14046,Steven Ramirez,steven.ramirez246@hotmail.com,+1-800-201-5307,6395 Elm St,Eugene,OR,63991,United States,2023-11-26,Consumer
CUST-14047,Eric Ward,eric.ward326@yahoo.com,+1-499-956-6213,2722 Elm St,North Charleston,SC,73568,United States,2024-01-21,Consumer
CUST-14048,Charlotte Ellis,charlotte.ellis398@proton.me,+1-217-773-4757,507 Pine St,Bloomington,MN,49058,United States,2023-06-03,Consumer
CUST-14049,Sean Ramos,sean.ramos110@icloud.com,+1-995-647-9179,5674 Pine St,San Antonio,TX,88112,United States,2025-07-18,Consumer
CUST-14050,Jeremy West,jeremy.west765@yahoo.com,+1-570-457-3483,2774 Pine St,New Haven,CT,67841,United States,2023-09-14,Consumer
CUST-14051,Rose Smith,rose.smith225@hotmail.com,+1-975-300-4048,4818 Park Blvd,Edmond,OK,98788,United States,2025-04-10,Consumer
CUST-14052,Peter Nguyen,peter.nguyen623@bizmail.io,+1-553-421-8823,907 Broadway,Springfield,MA,19022,United States,2026-03-03,Consumer
CUST-14053,Dorothy Stewart,dorothy.stewart970@bizmail.io,+1-414-431-7108,2709 Oak Ave,Duluth,MN,74167,United States,2023-04-17,Small Business
CUST-14054,Martha Carter,martha.carter961@outlook.com,+1-625-431-3606,1535 Sunset Way,Chesapeake,VA,99441,United States,2023-11-01,Consumer
CUST-14055,Alexis Patel,alexis.patel545@proton.me,+1-983-719-9452,1629 Sunset Way,Huntsville,AL,82977,United States,2025-11-08,Consumer
CUST-14056,Bryan Porter,bryan.porter518@icloud.com,+1-492-338-1033,6845 Pine St,Reading,PA,25742,United States,2024-11-24,Consumer
CUST-14057,Jesse Munoz,jesse.munoz210@icloud.com,+1-490-777-8434,1718 Highland Dr,Jersey City,NJ,50461,United States,2024-08-16,Consumer
CUST-14058,Helen Gonzalez,helen.gonzalez308@outlook.com,+1-483-993-4210,623 Main St,Saint Paul,MN,34280,United States,2023-03-31,Consumer
CUST-14059,Natalie Alexander,natalie.alexander236@outlook.com,+1-500-863-4725,162 Broadway,Jacksonville,FL,35259,United States,2025-02-25,Consumer
CUST-14060,Megan Baker,megan.baker254@gmail.com,+1-697-321-3217,1469 Maple Rd,Durham,NC,75893,United States,2024-09-12,Consumer
CUST-14061,Carl Freeman,carl.freeman61@outlook.com,+1-510-314-9243,3035 Park Blvd,Orem,UT,20238,United States,2023-12-29,Corporate
CUST-14062,Justin Dixon,justin.dixon403@yahoo.com,+1-564-346-9854,3548 Oak Ave,Philadelphia,PA,67757,United States,2024-05-24,Consumer
CUST-14063,Kyle Hayes,kyle.hayes446@corporate.com,+1-566-257-2746,8863 Main St,Rockville,MD,23990,United States,2023-07-29,Consumer
CUST-14064,Jennifer Torres,jennifer.torres129@outlook.com,+1-427-299-7372,2354 Elm St,Cambridge,MA,17745,United States,2023-10-19,Corporate
CUST-14065,Michael Rodriguez,michael.rodriguez778@proton.me,+1-682-519-4918,9694 Park Blvd,Toledo,OH,63870,United States,2026-04-22,Small Business
CUST-14066,Helen Jordan,helen.jordan831@proton.me,+1-714-276-7363,3817 Main St,Tuscaloosa,AL,45321,United States,2025-11-26,Small Business
CUST-14067,Janice Martin,janice.martin208@bizmail.io,+1-337-538-2854,1629 Maple Rd,Pittsburgh,PA,63352,United States,2023-05-30,Consumer
CUST-14068,William Evans,william.evans166@icloud.com,+1-651-225-6946,707 Washington Ave,Buffalo,NY,59892,United States,2025-12-05,Corporate
CUST-14069,Sean Hall,sean.hall173@proton.me,+1-488-602-6515,4664 Park Blvd,Pittsburgh,PA,85465,United States,2024-06-13,Consumer
CUST-14070,Nathan Burns,nathan.burns930@gmail.com,+1-411-594-6543,3791 Elm St,Warren,MI,56386,United States,2025-11-24,Small Business
CUST-14071,Larry Green,larry.green457@corporate.com,+1-662-593-3059,2842 Washington Ave,Worcester,MA,43506,United States,2025-04-09,Small Business
CUST-14072,Charles Hayes,charles.hayes22@hotmail.com,+1-564-969-6494,2821 Maple Rd,Fort Collins,CO,87075,United States,2024-09-16,Consumer
CUST-14073,Danielle Lopez,danielle.lopez160@proton.me,+1-495-818-8371,8822 Main St,Kenosha,WI,44173,United States,2024-05-24,Consumer
CUST-14074,Nancy Porter,nancy.porter203@hotmail.com,+1-968-723-8959,3739 Oak Ave,albany,NY,94778,United States,2024-03-07,Consumer
CUST-14075,Debra Stewart,debra.stewart959@yahoo.com,+1-298-990-6209,4686 Maple Rd,Green Bay,WI,34265,United States,2023-03-29,Consumer
CUST-14076,Jennifer Gutierrez,jennifer.gutierrez817@gmail.com,+1-920-737-7813,9079 Main St,Gresham,OR,90093,United States,2025-03-20,Consumer
CUST-14077,Alexander Stevens,alexander.stevens670@icloud.com,+1-637-467-6254,4407 Broadway,Stamford,CT,75884,United States,2024-05-05,Consumer
CUST-14078,Joe Romero,joe.romero146@proton.me,+1-951-499-3654,9617 Broadway,Lafayette,LA,44071,United States,2023-03-31,Small Business
CUST-14079,Nicole Diaz,nicole.diaz344@corporate.com,+1-727-461-9105,8750 Elm St,Fort Wayne,IN,72578,United States,2024-04-04,Consumer
CUST-14080,Kelly Aguilar,kelly.aguilar791@proton.me,+1-438-258-9381,1852 Elm St,West Jordan,UT,33764,United States,2023-12-31,Consumer
CUST-14081,  Diane Vasquez  ,diane.vasquez392@yahoo.com,+1-310-816-4644,2700 Pine St,Duluth,MN,44280,United States,2023-06-27,Consumer
CUST-14082,Randy Snyder,randy.snyder485@proton.me,+1-375-421-8194,1828 Main St,Racine,WI,30224,United States,2023-04-05,Corporate
CUST-14083,Vincent Hunter,vincent.hunter404@icloud.com,+1-525-275-8960,5848 Park Blvd,Edmond,OK,93968,United States,2024-05-08,Consumer
CUST-14084,George Hernandez,george.hernandez88@icloud.com,+1-900-846-1329,1166 Pine St,Columbia,SC,59318,United States,2023-04-05,Consumer
CUST-14085,Betty Hunter,betty.hunter861@hotmail.com,+1-272-873-1939,3562 Washington Ave,Scranton,PA,83975,United States,2023-09-17,Consumer
CUST-14086,Patricia Jimenez,patricia.jimenez736@hotmail.com,+1-240-272-2497,7572 Oak Ave,Baton Rouge,LA,30144,United States,2023-03-25,Corporate
CUST-14087,Philip Murphy,philip.murphy113@hotmail.com,+1-621-669-1935,9142 Park Blvd,Sacramento,CA,70280,United States,2023-09-12,Consumer
CUST-14088,Joan Parker,joan.parker468@proton.me,+1-824-373-9033,5171 Washington Ave,Scottsdale,AZ,28768,United States,2025-10-27,Small Business
CUST-14089,Robert Perry,robert.perry11@bizmail.io,+1-256-264-9415,3629 Maple Rd,Knoxville,TN,16755,United States,2023-12-07,Consumer
CUST-14090,  Heather Ross  ,heather.ross106@gmail.com,+1-739-546-4992,7534 Main St,Kansas City,MO,59535,United States,2026-01-05,Consumer
CUST-14091,Jennifer Sanchez,jennifer.sanchez145@yahoo.com,+1-373-919-7484,9268 Cedar Blvd,West Valley City,UT,28411,United States,2026-05-19,Corporate
CUST-14092,David Brooks,david.brooks954@yahoo.com,+1-979-759-2116,6306 Highland Dr,Oklahoma City,OK,25976,United States,2025-11-16,Consumer
CUST-14093,Jesse Lewis,jesse.lewis456@bizmail.io,+1-266-240-2800,4713 Highland Dr,Owensboro,KY,70712,United States,2026-05-21,Consumer
CUST-14094,Bradley Henderson,bradley.henderson163@outlook.com,+1-571-314-7244,4315 Maple Rd,Salem,OR,83222,United States,2025-02-16,Small Business
CUST-14095,Gregory Gibson,gregory.gibson159@yahoo.com,+1-264-696-1323,2654 Elm St,Jacksonville,FL,68466,United States,2024-04-01,Consumer
CUST-14096,Dylan Jimenez,dylan.jimenez733@hotmail.com,+1-956-360-2370,8591 Broadway,Newark,NJ,30584,United States,2024-08-22,Small Business
CUST-14097,Katherine Ortiz,katherine.ortiz980@proton.me,+1-832-536-1032,2895 Pine St,Rochester,NY,71158,United States,2023-06-22,Consumer
CUST-14098,Johnny Scott,johnny.scott193@icloud.com,+1-318-875-8584,5348 Pine St,Cleveland,OH,59125,United States,2024-01-25,Consumer
CUST-14099,Ashley Roberts,ashley.roberts420@yahoo.com,+1-906-411-3134,335 Cedar Blvd,San Francisco,CA,12180,United States,2025-07-21,Consumer
CUST-14100,Kelly Henderson,kelly.henderson915@outlook.com,+1-382-722-9014,9187 Main St,Greensboro,NC,77903,United States,2023-10-28,Consumer
CUST-14101,Jessica Lopez,jessica.lopez42@corporate.com,+1-627-600-8358,7259 Maple Rd,Kenosha,WI,,United States,2024-09-26,Consumer
CUST-14102,Kenneth Crawford,kenneth.crawford622@yahoo.com,+1-852-242-5210,8173 Oak Ave,Reno,NV,89946,United States,2023-12-24,Small Business
CUST-14103,Dylan Wood,dylan.wood524@hotmail.com,+1-950-511-7668,5738 Park Blvd,Eugene,OR,93617,United States,2024-12-21,Consumer
CUST-14104,Gary Silva,gary.silva270@outlook.com,+1-676-714-4471,2959 Sunset Way,Tampa,FL,35889,United States,2023-11-21,Small Business
CUST-14105,Sharon Nguyen,sharon.nguyen446@proton.me,+1-463-974-9753,4843 Maple Rd,Owensboro,KY,59495,United States,2025-06-10,Consumer
CUST-14106,Dylan Howard,dylan.howard653@hotmail.com,+1-863-260-4098,592 Lakeview Ave,North Charleston,SC,54926,United States,2024-01-05,Consumer
CUST-14107,Scott Reyes,scott.reyes310@proton.me,+1-406-767-3821,3623 Maple Rd,Mesa,AZ,83853,United States,2024-04-04,Small Business
CUST-14108,Christine Morales,christine.morales537@outlook.com,+1-335-992-9582,9908 Lakeview Ave,Richmond,VA,64687,United States,2025-03-10,Corporate
CUST-14109,Alexis Moreno,alexis.moreno162@gmail.com,+1-426-916-9964,111 Oak Ave,Ann Arbor,MI,93151,United States,2024-05-07,Consumer
CUST-14110,Lauren Shaw,lauren.shaw931@proton.me,+1-888-667-8894,231 Oak Ave,Fort Worth,TX,20222,United States,2024-03-10,Small Business
CUST-14111,Sandra Lee,sandra.lee661@corporate.com,+1-357-416-2132,5894 Cedar Blvd,Tuscaloosa,AL,24149,United States,2024-06-01,Consumer
CUST-14112,Charles Lewis,charles.lewis355@gmail.com,+1-790-994-2051,6266 Cedar Blvd,Columbia,MO,63085,United States,2024-05-28,Corporate
CUST-14113,Julia Sanders,julia.sanders781@outlook.com,+1-323-579-2054,730 Broadway,Richmond,VA,89364,United States,2026-04-15,Small Business
CUST-14114,Lisa Thomas,lisa.thomas311@icloud.com,+1-215-236-3279,7627 Park Blvd,Lakewood,CO,44708,United States,2026-03-30,Consumer
CUST-14115,Marilyn Long,marilyn.long159@bizmail.io,+1-858-622-4091,9170 Main St,Bellevue,WA,47892,United States,2024-07-13,Corporate
CUST-14116,Ruth Gomez,ruth.gomez437@icloud.com,+1-911-856-2645,1537 Pine St,Broken Arrow,OK,68361,United States,2025-06-28,Consumer
CUST-14117,Christina Gray,christina.gray895@bizmail.io,+1-280-482-2782,4460 Maple Rd,Edmond,OK,75921,United States,2025-02-17,Consumer
CUST-14118,Paul Webb,paul.webb830@hotmail.com,+1-948-590-2835,4708 Cedar Blvd,San Jose,CA,97852,United States,2025-03-05,Consumer
CUST-14119,Vincent Gibson,vincent.gibson735@outlook.com,+1-907-753-6127,5189 Main St,Chandler,AZ,49382,United States,2026-01-22,Consumer
CUST-14120,Joan Gutierrez,joan.gutierrez510@proton.me,+1-336-720-8935,2753 Broadway,Independence,MO,48380,United States,2025-01-12,Consumer
CUST-14121,Christina Washington,christina.washington192@outlook.com,+1-494-548-6649,4934 Main St,Sparks,NV,81198,United States,2023-04-19,Corporate
CUST-14122,Joshua Young,joshua.young661@corporate.com,+1-321-312-8753,7399 Sunset Way,Los Angeles,CA,49348,United States,2026-04-18,Consumer
CUST-14123,Rebecca Washington,rebecca.washington730@corporate.com,+1-593-331-8063,9841 Maple Rd,Montgomery,AL,67695,United States,2026-03-28,Corporate
CUST-14124,Teresa Gray,teresa.gray773@outlook.com,+1-870-554-6754,3300 Highland Dr,Salt Lake City,UT,14263,United States,2025-01-22,Consumer
CUST-14125,Julia Patel,julia.patel872@bizmail.io,+1-884-964-4574,1828 Maple Rd,Columbia,SC,69563,United States,2024-03-03,Corporate
CUST-14126,Raymond Murray,raymond.murray236@yahoo.com,+1-955-319-2024,7389 Elm St,Louisville,KY,26123,United States,2023-09-02,Consumer
CUST-14127,Timothy Sanders,timothy.sanders923@hotmail.com,+1-776-847-3889,2137 Elm St,Toledo,OH,28621,United States,2023-04-16,Consumer
CUST-14128,Emma Richardson,emma.richardson497@yahoo.com,+1-668-270-4784,5402 Broadway,Columbia,MO,81780,United States,2025-03-06,Corporate
CUST-14129,Roy Tran,roy.tran812@hotmail.com,+1-751-989-3852,5519 Washington Ave,Salt Lake City,UT,55850,United States,2025-12-11,Consumer
CUST-14130,Jason Olson,jason.olson699@icloud.com,+1-327-640-2350,2626 Main St,Bowling Green,KY,36097,United States,2024-01-13,Consumer
CUST-14131,Terry Butler,terry.butler310@outlook.com,+1-882-911-8735,7987 Elm St,Bloomington,MN,83184,United States,2023-06-04,Consumer
CUST-14132,Gabriel Vasquez,gabriel.vasquez460@proton.me,+1-236-593-7152,9812 Oak Ave,Albany,NY,87322,United States,2025-08-24,Consumer
CUST-14133,Brittany Owens,brittany.owens347@hotmail.com,+1-498-280-7887,4779 Highland Dr,North Las Vegas,NV,77893,United States,2024-08-27,Consumer
CUST-14134,Nancy Thompson,nancy.thompson329@gmail.com,+1-374-596-3050,1728 Sunset Way,Bellevue,WA,51643,United States,2024-08-14,Consumer
CUST-14135,Gabriel Williams,gabriel.williams183@icloud.com,+1-901-578-3005,9108 Elm St,Lafayette,LA,42744,United States,2025-01-14,Corporate
